unit,target_rank,quantity,upgrade_material,rarity
orksBigMek,GOLD_2,6,upgDmgE004,Epic
orksBigMek,GOLD_2,9,upgHpL106,Legendary
orksBigMek,GOLD_2,6,upgArmR006,Rare
orksBigMek,GOLD_2,18,upgArmR026,Rare
orksBigMek,GOLD_2,8,upgDmgR003,Rare
orksBigMek,GOLD_2,6,upgDmgR006,Rare
orksBigMek,GOLD_2,18,upgDmgR026,Rare
orksBigMek,GOLD_2,6,upgArmU002,Uncommon
orksBigMek,GOLD_2,15,upgArmU008,Uncommon
orksBigMek,GOLD_2,15,upgArmU014,Uncommon
orksBigMek,GOLD_2,4,upgDmgU010,Uncommon
orksBigMek,GOLD_2,2,upgDmgU012,Uncommon
orksBigMek,GOLD_2,10,upgDmgU019,Uncommon
orksBigMek,GOLD_2,12,upgHpU014,Uncommon
orksBigMek,GOLD_3,4,upgArmC003,Common
orksBigMek,GOLD_3,12,upgArmC004,Common
orksBigMek,GOLD_3,6,upgDmgC001,Common
orksBigMek,GOLD_3,6,upgDmgC008,Common
orksBigMek,GOLD_3,12,upgDmgC009,Common
orksBigMek,GOLD_3,12,upgDmgC010,Common
orksBigMek,GOLD_3,6,upgHpC002,Common
orksBigMek,GOLD_3,2,upgHpC013,Common
orksBigMek,GOLD_3,8,upgHpC014,Common
orksBigMek,GOLD_3,2,upgArmE010,Epic
orksBigMek,GOLD_3,6,upgDmgE003,Epic
orksBigMek,GOLD_3,3,upgHpE015,Epic
orksBigMek,GOLD_3,18,upgHpL106,Legendary
orksBigMek,GOLD_3,8,upgDmgR003,Rare
orksBigMek,GOLD_3,6,upgDmgR006,Rare
orksBigMek,GOLD_3,18,upgHpR010,Rare
orksBigMek,GOLD_3,6,upgHpR014,Rare
orksBigMek,GOLD_3,9,upgHpR018,Rare
orksBigMek,GOLD_3,12,upgHpR019,Rare
orksBigMek,GOLD_3,5,upgArmU002,Uncommon
orksBigMek,GOLD_3,10,upgArmU008,Uncommon
orksBigMek,GOLD_3,12,upgDmgU004,Uncommon
orksBigMek,GOLD_3,4,upgDmgU010,Uncommon
orksBigMek,GOLD_3,2,upgDmgU012,Uncommon
orksBigMek,GOLD_3,5,upgHpU012,Uncommon
orksBigMek,GOLD_3,12,upgHpU014,Uncommon
orksBigMek,GOLD_3,6,upgHpU016,Uncommon
orksBigMek,DIAMOND_1,4,upgArmC003,Common
orksBigMek,DIAMOND_1,12,upgArmC011,Common
orksBigMek,DIAMOND_1,6,upgDmgC001,Common
orksBigMek,DIAMOND_1,4,upgDmgC005,Common
orksBigMek,DIAMOND_1,12,upgDmgC007,Common
orksBigMek,DIAMOND_1,6,upgDmgC008,Common
orksBigMek,DIAMOND_1,6,upgDmgC010,Common
orksBigMek,DIAMOND_1,14,upgDmgC015,Common
orksBigMek,DIAMOND_1,2,upgHpC013,Common
orksBigMek,DIAMOND_1,12,upgHpC017,Common
orksBigMek,DIAMOND_1,5,upgArmE008,Epic
orksBigMek,DIAMOND_1,6,upgDmgE003,Epic
orksBigMek,DIAMOND_1,6,upgDmgE004,Epic
orksBigMek,DIAMOND_1,27,upgHpL106,Legendary
orksBigMek,DIAMOND_1,6,upgHpR014,Rare
orksBigMek,DIAMOND_1,9,upgHpR018,Rare
orksBigMek,DIAMOND_1,5,upgArmU002,Uncommon
orksBigMek,DIAMOND_1,2,upgArmU006,Uncommon
orksBigMek,DIAMOND_1,5,upgArmU008,Uncommon
orksBigMek,DIAMOND_1,15,upgArmU014,Uncommon
orksBigMek,DIAMOND_1,10,upgDmgU004,Uncommon
orksBigMek,DIAMOND_1,10,upgDmgU009,Uncommon
orksBigMek,DIAMOND_1,5,upgHpU012,Uncommon
orksBigMek,DIAMOND_1,6,upgHpU016,Uncommon
orksBigMek,DIAMOND_1,10,upgHpU017,Uncommon
orksBigMek,DIAMOND_2,4,upgArmC003,Common
orksBigMek,DIAMOND_2,12,upgArmC004,Common
orksBigMek,DIAMOND_2,8,upgArmC011,Common
orksBigMek,DIAMOND_2,8,upgArmC012,Common
orksBigMek,DIAMOND_2,18,upgDmgC001,Common
orksBigMek,DIAMOND_2,4,upgDmgC007,Common
orksBigMek,DIAMOND_2,6,upgDmgC010,Common
orksBigMek,DIAMOND_2,2,upgHpC013,Common
orksBigMek,DIAMOND_2,6,upgHpC017,Common
orksBigMek,DIAMOND_2,6,upgDmgE003,Epic
orksBigMek,DIAMOND_2,6,upgDmgE004,Epic
orksBigMek,DIAMOND_2,3,upgHpE015,Epic
orksBigMek,DIAMOND_2,7,upgHpE017,Epic
orksBigMek,DIAMOND_2,27,upgHpL106,Legendary
orksBigMek,DIAMOND_2,8,upgArmR006,Rare
orksBigMek,DIAMOND_2,9,upgHpR018,Rare
orksBigMek,DIAMOND_2,12,upgHpR019,Rare
orksBigMek,DIAMOND_2,15,upgArmU002,Uncommon
orksBigMek,DIAMOND_2,5,upgArmU008,Uncommon
orksBigMek,DIAMOND_2,12,upgDmgU004,Uncommon
orksBigMek,DIAMOND_2,10,upgDmgU010,Uncommon
orksBigMek,DIAMOND_2,5,upgHpU012,Uncommon
orksBigMek,DIAMOND_2,5,upgHpU017,Uncommon
orksBigMek,DIAMOND_3,4,upgArmC003,Common
orksBigMek,DIAMOND_3,6,upgDmgC001,Common
orksBigMek,DIAMOND_3,6,upgDmgC010,Common
orksBigMek,DIAMOND_3,2,upgHpC013,Common
orksBigMek,DIAMOND_3,8,upgArmE010,Epic
orksBigMek,DIAMOND_3,6,upgDmgE003,Epic
orksBigMek,DIAMOND_3,14,upgDmgE004,Epic
orksBigMek,DIAMOND_3,8,upgHpE012,Epic
orksBigMek,DIAMOND_3,8,upgArmL203,Legendary
orksBigMek,DIAMOND_3,16,upgArmL204,Legendary
orksBigMek,DIAMOND_3,8,upgDmgL003,Legendary
orksBigMek,DIAMOND_3,16,upgDmgL204,Legendary
orksBigMek,DIAMOND_3,27,upgHpL106,Legendary
orksBigMek,DIAMOND_3,9,upgHpR018,Rare
orksBigMek,DIAMOND_3,5,upgArmU002,Uncommon
orksBigMek,DIAMOND_3,5,upgArmU008,Uncommon
orksBigMek,DIAMOND_3,5,upgHpU012,Uncommon
orksBigMek,ADAMANTINE_1,12,upgArmC013,Common
orksBigMek,ADAMANTINE_1,6,upgDmgC005,Common
orksBigMek,ADAMANTINE_1,6,upgDmgC008,Common
orksBigMek,ADAMANTINE_1,6,upgDmgC010,Common
orksBigMek,ADAMANTINE_1,6,upgHpC013,Common
orksBigMek,ADAMANTINE_1,13,upgArmE010,Epic
orksBigMek,ADAMANTINE_1,14,upgDmgE004,Epic
orksBigMek,ADAMANTINE_1,7,upgDmgE010,Epic
orksBigMek,ADAMANTINE_1,8,upgHpE012,Epic
orksBigMek,ADAMANTINE_1,11,upgArmL203,Legendary
orksBigMek,ADAMANTINE_1,16,upgArmL204,Legendary
orksBigMek,ADAMANTINE_1,8,upgDmgL003,Legendary
orksBigMek,ADAMANTINE_1,19,upgDmgL204,Legendary
orksBigMek,ADAMANTINE_1,9,upgHpL106,Legendary
orksBigMek,ADAMANTINE_1,12,upgHpM004,Mythic
orksBigMek,ADAMANTINE_1,7,upgHpR002,Rare
orksBigMek,ADAMANTINE_1,5,upgArmU008,Uncommon
orksBigMek,ADAMANTINE_1,15,upgArmU009,Uncommon
orksBigMek,ADAMANTINE_1,10,upgDmgU011,Uncommon
orksKillaKan,STONE_2,1,upgArmC003,Common
orksKillaKan,STONE_2,1,upgArmC012,Common
orksKillaKan,STONE_2,1,upgDmgC001,Common
orksKillaKan,STONE_2,1,upgDmgC014,Common
orksKillaKan,STONE_2,1,upgHpC002,Common
orksKillaKan,STONE_2,1,upgHpC013,Common
orksKillaKan,STONE_3,1,upgArmC012,Common
orksKillaKan,STONE_3,1,upgDmgC012,Common
orksKillaKan,STONE_3,1,upgHpC008,Common
orksKillaKan,STONE_3,1,upgHpC014,Common
orksKillaKan,STONE_3,1,upgArmU002,Uncommon
orksKillaKan,STONE_3,1,upgDmgU003,Uncommon
orksKillaKan,IRON_1,1,upgArmC013,Common
orksKillaKan,IRON_1,6,upgDmgC001,Common
orksKillaKan,IRON_1,1,upgHpC008,Common
orksKillaKan,IRON_1,1,upgHpC013,Common
orksKillaKan,IRON_1,1,upgArmU002,Uncommon
orksKillaKan,IRON_1,1,upgDmgU009,Uncommon
orksKillaKan,IRON_2,6,upgArmC004,Common
orksKillaKan,IRON_2,2,upgDmgC012,Common
orksKillaKan,IRON_2,4,upgDmgC014,Common
orksKillaKan,IRON_2,1,upgArmU012,Uncommon
orksKillaKan,IRON_2,1,upgDmgU014,Uncommon
orksKillaKan,IRON_2,1,upgHpU013,Uncommon
orksKillaKan,IRON_2,1,upgHpU014,Uncommon
orksKillaKan,IRON_3,6,upgArmC004,Common
orksKillaKan,IRON_3,12,upgDmgC001,Common
orksKillaKan,IRON_3,1,upgHpR019,Rare
orksKillaKan,IRON_3,10,upgArmU002,Uncommon
orksKillaKan,IRON_3,1,upgArmU006,Uncommon
orksKillaKan,IRON_3,1,upgHpU014,Uncommon
orksKillaKan,BRONZE_1,6,upgArmC004,Common
orksKillaKan,BRONZE_1,2,upgDmgC012,Common
orksKillaKan,BRONZE_1,4,upgDmgC014,Common
orksKillaKan,BRONZE_1,6,upgHpC014,Common
orksKillaKan,BRONZE_1,1,upgArmR006,Rare
orksKillaKan,BRONZE_1,1,upgDmgR026,Rare
orksKillaKan,BRONZE_1,1,upgHpR002,Rare
orksKillaKan,BRONZE_1,5,upgHpU014,Uncommon
orksKillaKan,BRONZE_2,6,upgArmC004,Common
orksKillaKan,BRONZE_2,6,upgArmC012,Common
orksKillaKan,BRONZE_2,6,upgHpC007,Common
orksKillaKan,BRONZE_2,6,upgHpC014,Common
orksKillaKan,BRONZE_2,1,upgDmgR003,Rare
orksKillaKan,BRONZE_2,1,upgHpR010,Rare
orksKillaKan,BRONZE_2,10,upgArmU002,Uncommon
orksKillaKan,BRONZE_2,5,upgDmgU014,Uncommon
orksKillaKan,BRONZE_2,5,upgHpU014,Uncommon
orksKillaKan,BRONZE_3,6,upgArmC004,Common
orksKillaKan,BRONZE_3,6,upgDmgC003,Common
orksKillaKan,BRONZE_3,6,upgDmgC010,Common
orksKillaKan,BRONZE_3,4,upgHpC006,Common
orksKillaKan,BRONZE_3,6,upgHpC007,Common
orksKillaKan,BRONZE_3,1,upgArmR026,Rare
orksKillaKan,BRONZE_3,4,upgDmgR003,Rare
orksKillaKan,BRONZE_3,9,upgHpR010,Rare
orksKillaKan,BRONZE_3,5,upgArmU002,Uncommon
orksKillaKan,BRONZE_3,5,upgArmU008,Uncommon
orksKillaKan,BRONZE_3,5,upgDmgU009,Uncommon
orksKillaKan,BRONZE_3,5,upgDmgU014,Uncommon
orksKillaKan,SILVER_1,6,upgArmC003,Common
orksKillaKan,SILVER_1,4,upgArmC011,Common
orksKillaKan,SILVER_1,2,upgDmgC012,Common
orksKillaKan,SILVER_1,4,upgDmgC014,Common
orksKillaKan,SILVER_1,6,upgHpC014,Common
orksKillaKan,SILVER_1,6,upgArmR006,Rare
orksKillaKan,SILVER_1,4,upgArmR015,Rare
orksKillaKan,SILVER_1,9,upgArmR026,Rare
orksKillaKan,SILVER_1,9,upgDmgR026,Rare
orksKillaKan,SILVER_1,1,upgHpR018,Rare
orksKillaKan,SILVER_1,6,upgArmU002,Uncommon
orksKillaKan,SILVER_1,5,upgDmgU019,Uncommon
orksKillaKan,SILVER_1,5,upgHpU014,Uncommon
orksKillaKan,SILVER_2,6,upgArmC004,Common
orksKillaKan,SILVER_2,6,upgDmgC008,Common
orksKillaKan,SILVER_2,1,upgDmgE004,Epic
orksKillaKan,SILVER_2,9,upgArmR026,Rare
orksKillaKan,SILVER_2,9,upgDmgR026,Rare
orksKillaKan,SILVER_2,9,upgHpR010,Rare
orksKillaKan,SILVER_2,6,upgHpR014,Rare
orksKillaKan,SILVER_2,6,upgHpR019,Rare
orksKillaKan,SILVER_2,6,upgDmgU004,Uncommon
orksKillaKan,SILVER_2,6,upgHpU016,Uncommon
orksKillaKan,SILVER_3,12,upgArmC003,Common
orksKillaKan,SILVER_3,4,upgArmC011,Common
orksKillaKan,SILVER_3,4,upgDmgC012,Common
orksKillaKan,SILVER_3,8,upgDmgC014,Common
orksKillaKan,SILVER_3,6,upgHpC014,Common
orksKillaKan,SILVER_3,1,upgDmgE004,Epic
orksKillaKan,SILVER_3,12,upgArmR006,Rare
orksKillaKan,SILVER_3,4,upgArmR015,Rare
orksKillaKan,SILVER_3,18,upgArmR026,Rare
orksKillaKan,SILVER_3,18,upgDmgR026,Rare
orksKillaKan,SILVER_3,9,upgHpR010,Rare
orksKillaKan,SILVER_3,12,upgArmU002,Uncommon
orksKillaKan,SILVER_3,10,upgDmgU019,Uncommon
orksKillaKan,SILVER_3,5,upgHpU014,Uncommon
orksKillaKan,GOLD_1,12,upgArmC004,Common
orksKillaKan,GOLD_1,4,upgDmgC005,Common
orksKillaKan,GOLD_1,12,upgDmgC007,Common
orksKillaKan,GOLD_1,12,upgDmgC008,Common
orksKillaKan,GOLD_1,8,upgDmgC015,Common
orksKillaKan,GOLD_1,12,upgHpC017,Common
orksKillaKan,GOLD_1,3,upgHpE015,Epic
orksKillaKan,GOLD_1,9,upgArmR026,Rare
orksKillaKan,GOLD_1,9,upgDmgR026,Rare
orksKillaKan,GOLD_1,18,upgHpR010,Rare
orksKillaKan,GOLD_1,12,upgHpR014,Rare
orksKillaKan,GOLD_1,12,upgHpR019,Rare
orksKillaKan,GOLD_1,2,upgArmU006,Uncommon
orksKillaKan,GOLD_1,22,upgDmgU004,Uncommon
orksKillaKan,GOLD_1,10,upgDmgU009,Uncommon
orksKillaKan,GOLD_1,12,upgHpU016,Uncommon
orksKillaKan,GOLD_1,10,upgHpU017,Uncommon
orksKillaKan,GOLD_2,6,upgArmC003,Common
orksKillaKan,GOLD_2,16,upgArmC011,Common
orksKillaKan,GOLD_2,12,upgDmgC001,Common
orksKillaKan,GOLD_2,6,upgDmgC010,Common
orksKillaKan,GOLD_2,4,upgDmgC012,Common
orksKillaKan,GOLD_2,8,upgDmgC014,Common
orksKillaKan,GOLD_2,6,upgDmgC015,Common
orksKillaKan,GOLD_2,12,upgHpC006,Common
orksKillaKan,GOLD_2,6,upgHpC014,Common
orksKillaKan,GOLD_2,5,upgArmE008,Epic
orksKillaKan,GOLD_2,7,upgDmgE001,Epic
orksKillaKan,GOLD_2,6,upgDmgE004,Epic
orksKillaKan,GOLD_2,9,upgHpL106,Legendary
orksKillaKan,GOLD_2,6,upgArmR006,Rare
orksKillaKan,GOLD_2,4,upgArmR015,Rare
orksKillaKan,GOLD_2,18,upgArmR026,Rare
orksKillaKan,GOLD_2,7,upgDmgR002,Rare
orksKillaKan,GOLD_2,18,upgDmgR026,Rare
orksKillaKan,GOLD_2,16,upgArmU002,Uncommon
orksKillaKan,GOLD_2,5,upgArmU008,Uncommon
orksKillaKan,GOLD_2,17,upgArmU014,Uncommon
orksKillaKan,GOLD_2,10,upgDmgU014,Uncommon
orksKillaKan,GOLD_2,10,upgDmgU019,Uncommon
orksKillaKan,GOLD_2,5,upgHpU014,Uncommon
orksKillaKan,GOLD_3,4,upgArmC003,Common
orksKillaKan,GOLD_3,12,upgArmC004,Common
orksKillaKan,GOLD_3,4,upgArmC011,Common
orksKillaKan,GOLD_3,18,upgDmgC001,Common
orksKillaKan,GOLD_3,6,upgDmgC008,Common
orksKillaKan,GOLD_3,12,upgHpC006,Common
orksKillaKan,GOLD_3,2,upgHpC013,Common
orksKillaKan,GOLD_3,6,upgHpC014,Common
orksKillaKan,GOLD_3,7,upgDmgE001,Epic
orksKillaKan,GOLD_3,6,upgDmgE003,Epic
orksKillaKan,GOLD_3,3,upgHpE015,Epic
orksKillaKan,GOLD_3,18,upgHpL106,Legendary
orksKillaKan,GOLD_3,4,upgArmR015,Rare
orksKillaKan,GOLD_3,7,upgDmgR002,Rare
orksKillaKan,GOLD_3,18,upgHpR010,Rare
orksKillaKan,GOLD_3,6,upgHpR014,Rare
orksKillaKan,GOLD_3,9,upgHpR018,Rare
orksKillaKan,GOLD_3,12,upgHpR019,Rare
orksKillaKan,GOLD_3,15,upgArmU002,Uncommon
orksKillaKan,GOLD_3,2,upgArmU014,Uncommon
orksKillaKan,GOLD_3,12,upgDmgU004,Uncommon
orksKillaKan,GOLD_3,10,upgDmgU014,Uncommon
orksKillaKan,GOLD_3,5,upgHpU012,Uncommon
orksKillaKan,GOLD_3,5,upgHpU014,Uncommon
orksKillaKan,GOLD_3,6,upgHpU016,Uncommon
orksKillaKan,DIAMOND_1,4,upgArmC003,Common
orksKillaKan,DIAMOND_1,12,upgArmC011,Common
orksKillaKan,DIAMOND_1,6,upgDmgC001,Common
orksKillaKan,DIAMOND_1,4,upgDmgC005,Common
orksKillaKan,DIAMOND_1,12,upgDmgC007,Common
orksKillaKan,DIAMOND_1,6,upgDmgC008,Common
orksKillaKan,DIAMOND_1,6,upgDmgC010,Common
orksKillaKan,DIAMOND_1,14,upgDmgC015,Common
orksKillaKan,DIAMOND_1,2,upgHpC013,Common
orksKillaKan,DIAMOND_1,12,upgHpC017,Common
orksKillaKan,DIAMOND_1,5,upgArmE008,Epic
orksKillaKan,DIAMOND_1,6,upgDmgE003,Epic
orksKillaKan,DIAMOND_1,6,upgDmgE004,Epic
orksKillaKan,DIAMOND_1,27,upgHpL106,Legendary
orksKillaKan,DIAMOND_1,6,upgHpR014,Rare
orksKillaKan,DIAMOND_1,9,upgHpR018,Rare
orksKillaKan,DIAMOND_1,5,upgArmU002,Uncommon
orksKillaKan,DIAMOND_1,2,upgArmU006,Uncommon
orksKillaKan,DIAMOND_1,5,upgArmU008,Uncommon
orksKillaKan,DIAMOND_1,15,upgArmU014,Uncommon
orksKillaKan,DIAMOND_1,10,upgDmgU004,Uncommon
orksKillaKan,DIAMOND_1,10,upgDmgU009,Uncommon
orksKillaKan,DIAMOND_1,5,upgHpU012,Uncommon
orksKillaKan,DIAMOND_1,6,upgHpU016,Uncommon
orksKillaKan,DIAMOND_1,10,upgHpU017,Uncommon
orksKillaKan,DIAMOND_2,4,upgArmC003,Common
orksKillaKan,DIAMOND_2,12,upgArmC004,Common
orksKillaKan,DIAMOND_2,8,upgArmC011,Common
orksKillaKan,DIAMOND_2,8,upgArmC012,Common
orksKillaKan,DIAMOND_2,18,upgDmgC001,Common
orksKillaKan,DIAMOND_2,4,upgDmgC007,Common
orksKillaKan,DIAMOND_2,6,upgDmgC010,Common
orksKillaKan,DIAMOND_2,2,upgHpC013,Common
orksKillaKan,DIAMOND_2,6,upgHpC017,Common
orksKillaKan,DIAMOND_2,6,upgDmgE003,Epic
orksKillaKan,DIAMOND_2,6,upgDmgE004,Epic
orksKillaKan,DIAMOND_2,3,upgHpE015,Epic
orksKillaKan,DIAMOND_2,7,upgHpE017,Epic
orksKillaKan,DIAMOND_2,27,upgHpL106,Legendary
orksKillaKan,DIAMOND_2,8,upgArmR006,Rare
orksKillaKan,DIAMOND_2,9,upgHpR018,Rare
orksKillaKan,DIAMOND_2,12,upgHpR019,Rare
orksKillaKan,DIAMOND_2,15,upgArmU002,Uncommon
orksKillaKan,DIAMOND_2,5,upgArmU008,Uncommon
orksKillaKan,DIAMOND_2,12,upgDmgU004,Uncommon
orksKillaKan,DIAMOND_2,10,upgDmgU010,Uncommon
orksKillaKan,DIAMOND_2,5,upgHpU012,Uncommon
orksKillaKan,DIAMOND_2,5,upgHpU017,Uncommon
orksKillaKan,DIAMOND_3,4,upgArmC003,Common
orksKillaKan,DIAMOND_3,6,upgDmgC001,Common
orksKillaKan,DIAMOND_3,6,upgDmgC010,Common
orksKillaKan,DIAMOND_3,2,upgHpC013,Common
orksKillaKan,DIAMOND_3,8,upgArmE010,Epic
orksKillaKan,DIAMOND_3,6,upgDmgE003,Epic
orksKillaKan,DIAMOND_3,14,upgDmgE004,Epic
orksKillaKan,DIAMOND_3,8,upgHpE012,Epic
orksKillaKan,DIAMOND_3,8,upgArmL203,Legendary
orksKillaKan,DIAMOND_3,16,upgArmL204,Legendary
orksKillaKan,DIAMOND_3,8,upgDmgL003,Legendary
orksKillaKan,DIAMOND_3,16,upgDmgL204,Legendary
orksKillaKan,DIAMOND_3,27,upgHpL106,Legendary
orksKillaKan,DIAMOND_3,9,upgHpR018,Rare
orksKillaKan,DIAMOND_3,5,upgArmU002,Uncommon
orksKillaKan,DIAMOND_3,5,upgArmU008,Uncommon
orksKillaKan,DIAMOND_3,5,upgHpU012,Uncommon
orksKillaKan,ADAMANTINE_1,12,upgArmC013,Common
orksKillaKan,ADAMANTINE_1,12,upgDmgC001,Common
orksKillaKan,ADAMANTINE_1,6,upgDmgC010,Common
orksKillaKan,ADAMANTINE_1,6,upgHpC013,Common
orksKillaKan,ADAMANTINE_1,13,upgArmE010,Epic
orksKillaKan,ADAMANTINE_1,7,upgDmgE001,Epic
orksKillaKan,ADAMANTINE_1,14,upgDmgE004,Epic
orksKillaKan,ADAMANTINE_1,8,upgHpE012,Epic
orksKillaKan,ADAMANTINE_1,11,upgArmL203,Legendary
orksKillaKan,ADAMANTINE_1,16,upgArmL204,Legendary
orksKillaKan,ADAMANTINE_1,3,upgDmgL001,Legendary
orksKillaKan,ADAMANTINE_1,8,upgDmgL003,Legendary
orksKillaKan,ADAMANTINE_1,16,upgDmgL204,Legendary
orksKillaKan,ADAMANTINE_1,9,upgHpL106,Legendary
orksKillaKan,ADAMANTINE_1,6,upgHpM001,Mythic
orksKillaKan,ADAMANTINE_1,6,upgHpM004,Mythic
orksKillaKan,ADAMANTINE_1,7,upgDmgR002,Rare
orksKillaKan,ADAMANTINE_1,10,upgArmU002,Uncommon
orksKillaKan,ADAMANTINE_1,5,upgArmU008,Uncommon
orksKillaKan,ADAMANTINE_1,15,upgArmU009,Uncommon
orksNob,STONE_2,1,upgArmC003,Common
orksNob,STONE_2,1,upgArmC011,Common
orksNob,STONE_2,1,upgDmgC012,Common
orksNob,STONE_2,1,upgDmgC014,Common
orksNob,STONE_2,1,upgHpC002,Common
orksNob,STONE_2,1,upgHpC013,Common
orksNob,STONE_3,1,upgArmC012,Common
orksNob,STONE_3,1,upgDmgC001,Common
orksNob,STONE_3,1,upgHpC008,Common
orksNob,STONE_3,1,upgHpC013,Common
orksNob,STONE_3,1,upgArmU002,Uncommon
orksNob,STONE_3,1,upgDmgU014,Uncommon
orksNob,IRON_1,1,upgArmC011,Common
orksNob,IRON_1,6,upgDmgC001,Common
orksNob,IRON_1,1,upgHpC008,Common
orksNob,IRON_1,1,upgHpC015,Common
orksNob,IRON_1,1,upgArmU002,Uncommon
orksNob,IRON_1,1,upgDmgU014,Uncommon
orksNob,IRON_2,6,upgArmC004,Common
orksNob,IRON_2,2,upgDmgC012,Common
orksNob,IRON_2,4,upgDmgC014,Common
orksNob,IRON_2,1,upgArmU012,Uncommon
orksNob,IRON_2,1,upgDmgU003,Uncommon
orksNob,IRON_2,1,upgHpU001,Uncommon
orksNob,IRON_2,1,upgHpU015,Uncommon
orksNob,IRON_3,6,upgArmC004,Common
orksNob,IRON_3,12,upgDmgC001,Common
orksNob,IRON_3,1,upgHpR019,Rare
orksNob,IRON_3,11,upgArmU002,Uncommon
orksNob,IRON_3,1,upgHpU015,Uncommon
orksNob,BRONZE_1,6,upgArmC004,Common
orksNob,BRONZE_1,2,upgDmgC012,Common
orksNob,BRONZE_1,4,upgDmgC014,Common
orksNob,BRONZE_1,6,upgHpC001,Common
orksNob,BRONZE_1,1,upgArmR006,Rare
orksNob,BRONZE_1,1,upgDmgR026,Rare
orksNob,BRONZE_1,1,upgHpR018,Rare
orksNob,BRONZE_1,5,upgHpU001,Uncommon
orksNob,BRONZE_2,6,upgArmC004,Common
orksNob,BRONZE_2,6,upgArmC012,Common
orksNob,BRONZE_2,6,upgDmgC010,Common
orksNob,BRONZE_2,6,upgHpC007,Common
orksNob,BRONZE_2,1,upgDmgR026,Rare
orksNob,BRONZE_2,1,upgHpR010,Rare
orksNob,BRONZE_2,10,upgArmU002,Uncommon
orksNob,BRONZE_2,5,upgArmU008,Uncommon
orksNob,BRONZE_2,5,upgDmgU014,Uncommon
orksNob,BRONZE_3,4,upgArmC003,Common
orksNob,BRONZE_3,6,upgArmC004,Common
orksNob,BRONZE_3,6,upgDmgC001,Common
orksNob,BRONZE_3,4,upgHpC006,Common
orksNob,BRONZE_3,6,upgHpC007,Common
orksNob,BRONZE_3,2,upgHpC013,Common
orksNob,BRONZE_3,1,upgArmR026,Rare
orksNob,BRONZE_3,4,upgDmgR003,Rare
orksNob,BRONZE_3,9,upgHpR010,Rare
orksNob,BRONZE_3,10,upgArmU002,Uncommon
orksNob,BRONZE_3,5,upgDmgU014,Uncommon
orksNob,BRONZE_3,5,upgHpU012,Uncommon
orksNob,SILVER_1,10,upgArmC003,Common
orksNob,SILVER_1,2,upgDmgC012,Common
orksNob,SILVER_1,8,upgDmgC014,Common
orksNob,SILVER_1,2,upgHpC013,Common
orksNob,SILVER_1,6,upgArmR006,Rare
orksNob,SILVER_1,9,upgArmR026,Rare
orksNob,SILVER_1,9,upgDmgR026,Rare
orksNob,SILVER_1,5,upgHpR018,Rare
orksNob,SILVER_1,6,upgArmU002,Uncommon
orksNob,SILVER_1,5,upgDmgU019,Uncommon
orksNob,SILVER_1,5,upgHpU012,Uncommon
orksNob,SILVER_2,6,upgArmC004,Common
orksNob,SILVER_2,6,upgDmgC008,Common
orksNob,SILVER_2,1,upgDmgE004,Epic
orksNob,SILVER_2,9,upgArmR026,Rare
orksNob,SILVER_2,9,upgDmgR026,Rare
orksNob,SILVER_2,9,upgHpR010,Rare
orksNob,SILVER_2,6,upgHpR014,Rare
orksNob,SILVER_2,6,upgHpR019,Rare
orksNob,SILVER_2,6,upgDmgU004,Uncommon
orksNob,SILVER_2,6,upgHpU016,Uncommon
orksNob,SILVER_3,16,upgArmC003,Common
orksNob,SILVER_3,4,upgDmgC012,Common
orksNob,SILVER_3,12,upgDmgC014,Common
orksNob,SILVER_3,2,upgHpC013,Common
orksNob,SILVER_3,1,upgDmgE004,Epic
orksNob,SILVER_3,12,upgArmR006,Rare
orksNob,SILVER_3,18,upgArmR026,Rare
orksNob,SILVER_3,18,upgDmgR026,Rare
orksNob,SILVER_3,9,upgHpR010,Rare
orksNob,SILVER_3,4,upgHpR018,Rare
orksNob,SILVER_3,12,upgArmU002,Uncommon
orksNob,SILVER_3,10,upgDmgU019,Uncommon
orksNob,SILVER_3,5,upgHpU012,Uncommon
orksNob,GOLD_1,12,upgArmC004,Common
orksNob,GOLD_1,4,upgDmgC005,Common
orksNob,GOLD_1,12,upgDmgC007,Common
orksNob,GOLD_1,12,upgDmgC008,Common
orksNob,GOLD_1,8,upgDmgC015,Common
orksNob,GOLD_1,12,upgHpC017,Common
orksNob,GOLD_1,3,upgHpE015,Epic
orksNob,GOLD_1,9,upgArmR026,Rare
orksNob,GOLD_1,9,upgDmgR026,Rare
orksNob,GOLD_1,18,upgHpR010,Rare
orksNob,GOLD_1,12,upgHpR014,Rare
orksNob,GOLD_1,12,upgHpR019,Rare
orksNob,GOLD_1,2,upgArmU006,Uncommon
orksNob,GOLD_1,22,upgDmgU004,Uncommon
orksNob,GOLD_1,10,upgDmgU009,Uncommon
orksNob,GOLD_1,12,upgHpU016,Uncommon
orksNob,GOLD_1,10,upgHpU017,Uncommon
orksNob,GOLD_2,6,upgArmC003,Common
orksNob,GOLD_2,12,upgArmC011,Common
orksNob,GOLD_2,8,upgArmC012,Common
orksNob,GOLD_2,4,upgDmgC007,Common
orksNob,GOLD_2,18,upgDmgC010,Common
orksNob,GOLD_2,4,upgDmgC012,Common
orksNob,GOLD_2,8,upgDmgC014,Common
orksNob,GOLD_2,6,upgDmgC015,Common
